Label,Time,SensorNr,Identifier,Interval,Measurement,Iteration
Leer,1079048,0,Lower,25,413153.12,1
Leer,1079057,1,Lower,25,541655.62,1
Leer,1079066,2,Lower,25,336510.03,1
Leer,1079075,3,Lower,25,507056.19,1
Leer,1079083,4,Lower,25,602352.94,1
Leer,1079092,5,Lower,25,480300.19,1
Leer,1079101,6,Lower,25,662568.75,1
Leer,1079110,7,Lower,25,506304.09,1
Leer,1079118,0,Lower,26,409190.81,1
Leer,1079127,1,Lower,26,538239.19,1
Leer,1079136,2,Lower,26,334203.66,1
Leer,1079145,3,Lower,26,505180.06,1
Leer,1079154,4,Lower,26,600762.69,1
Leer,1079162,5,Lower,26,477611.94,1
Leer,1079171,6,Lower,26,660645.19,1
Leer,1079180,7,Lower,26,503689.12,1
Leer,1079189,0,Lower,27,411410.22,1
Leer,1079197,1,Lower,27,535284.88,1
Leer,1079206,2,Lower,27,332251.78,1
Leer,1079215,3,Lower,27,504806.50,1
Leer,1079224,4,Lower,27,599180.81,1
Leer,1079233,5,Lower,27,474953.62,1
Leer,1079241,6,Lower,27,653686.56,1
Leer,1079250,7,Lower,27,500000.00,1
Leer,1079259,0,Lower,28,407968.12,1
Leer,1079268,1,Lower,28,530707.44,1
Leer,1079276,2,Lower,28,331606.22,1
Leer,1079285,3,Lower,28,500000.00,1
Leer,1079294,4,Lower,28,599707.19,1
Leer,1079303,5,Lower,28,472979.22,1
Leer,1079312,6,Lower,28,652437.06,1
Leer,1079320,7,Lower,28,497812.34,1
Leer,1079329,0,Lower,29,405063.28,1
Leer,1079338,1,Lower,29,533611.25,1
Leer,1079347,2,Lower,29,331284.38,1
Leer,1079355,3,Lower,29,499268.66,1
Leer,1079364,4,Lower,29,594484.75,1
Leer,1079373,5,Lower,29,469079.25,1
Leer,1079382,6,Lower,29,649952.38,1
Leer,1079390,7,Lower,29,495643.75,1
Leer,1079399,0,Lower,30,406026.97,1
Leer,1079408,1,Lower,30,529472.62,1
Leer,1079417,2,Lower,30,330642.56,1
Leer,1079426,3,Lower,30,501837.78,1
Leer,1079434,4,Lower,30,589352.50,1
Leer,1079443,5,Lower,30,469724.78,1
Leer,1079452,6,Lower,30,643216.06,1
Leer,1079461,7,Lower,30,494208.50,1
Leer,1079469,0,Lower,31,406268.59,1
Leer,1079478,1,Lower,31,526207.63,1
Leer,1079487,2,Lower,31,330003.22,1
Leer,1079496,3,Lower,31,494925.09,1
Leer,1079505,4,Lower,31,590882.88,1
Leer,1079513,5,Lower,31,465878.06,1
Leer,1079522,6,Lower,31,646873.00,1
Leer,1079531,7,Lower,31,492426.06,1
Leer,1079540,0,Lower,32,404104.19,1
Leer,1079548,1,Lower,32,526613.50,1
Leer,1079557,2,Lower,32,329048.84,1
Leer,1079566,3,Lower,32,497087.37,1
Leer,1079575,4,Lower,32,590371.88,1
Leer,1079584,5,Lower,32,466833.81,1
Leer,1079592,6,Lower,32,643216.06,1
Leer,1079601,7,Lower,32,491362.75,1
Leer,1079610,0,Lower,33,403865.12,1
Leer,1079619,1,Lower,33,523383.59,1
Leer,1079627,2,Lower,33,330003.22,1
Leer,1079636,3,Lower,33,492426.06,1
Leer,1079645,4,Lower,33,587830.06,1
Leer,1079654,5,Lower,33,463978.25,1
Leer,1079662,6,Lower,33,641403.06,1
Leer,1079671,7,Lower,33,489600.75,1
Leer,1079680,0,Lower,34,403387.81,1
Leer,1079689,1,Lower,34,519796.97,1
Leer,1079698,2,Lower,34,326843.28,1
Leer,1079706,3,Lower,34,492071.12,1
Leer,1079715,4,Lower,34,583808.44,1
Leer,1079724,5,Lower,34,463348.41,1
Leer,1079733,6,Lower,34,635432.81,1
Leer,1079741,7,Lower,34,487155.09,1
Leer,1079750,0,Lower,35,401018.22,1
Leer,1079759,1,Lower,35,520589.72,1
Leer,1079768,2,Lower,35,326843.28,1
Leer,1079777,3,Lower,35,489600.75,1
Leer,1079785,4,Lower,35,585812.38,1
Leer,1079794,5,Lower,35,459914.66,1
Leer,1079803,6,Lower,35,633075.75,1
Leer,1079812,7,Lower,35,486114.41,1
Leer,1079820,0,Lower,36,400078.12,1
Leer,1079829,1,Lower,36,519401.47,1
Leer,1079838,2,Lower,36,324358.56,1
Leer,1079847,3,Lower,36,486460.81,1
