Label,Time,SensorNr,Identifier,Interval,Measurement,Iteration
WasserEssig,1344842,6,Lower,30,18924632.00,1
WasserEssig,1344851,7,Lower,30,15803231.00,1
WasserEssig,1344859,0,Lower,31,15010536.00,1
WasserEssig,1344868,1,Lower,31,21079446.00,1
WasserEssig,1344877,2,Lower,31,13358337.00,1
WasserEssig,1344886,3,Lower,31,18078896.00,1
WasserEssig,1344895,4,Lower,31,19998780.00,1
WasserEssig,1344903,5,Lower,31,15555661.00,1
WasserEssig,1344912,6,Lower,31,18762096.00,1
WasserEssig,1344921,7,Lower,31,15701006.00,1
WasserEssig,1344930,0,Lower,32,14928474.00,1
WasserEssig,1344938,1,Lower,32,20958106.00,1
WasserEssig,1344947,2,Lower,32,13301400.00,1
WasserEssig,1344956,3,Lower,32,18004396.00,1
WasserEssig,1344965,4,Lower,32,19835352.00,1
WasserEssig,1344974,5,Lower,32,15489482.00,1
WasserEssig,1344982,6,Lower,32,18745996.00,1
WasserEssig,1344991,7,Lower,32,15723608.00,1
WasserEssig,1345000,0,Lower,33,14797020.00,1
WasserEssig,1345009,1,Lower,33,20798476.00,1
WasserEssig,1345017,2,Lower,33,13196939.00,1
WasserEssig,1345026,3,Lower,33,18049022.00,1
WasserEssig,1345035,4,Lower,33,19944004.00,1
WasserEssig,1345044,5,Lower,33,15511479.00,1
WasserEssig,1345053,6,Lower,33,18618182.00,1
WasserEssig,1345061,7,Lower,33,15633588.00,1
WasserEssig,1345070,0,Lower,34,14687584.00,1
WasserEssig,1345079,1,Lower,34,20938020.00,1
WasserEssig,1345088,2,Lower,34,13109822.00,1
WasserEssig,1345096,3,Lower,34,17857220.00,1
WasserEssig,1345105,4,Lower,34,19781466.00,1
WasserEssig,1345114,5,Lower,34,15272897.00,1
WasserEssig,1345123,6,Lower,34,18634064.00,1
WasserEssig,1345132,7,Lower,34,15522501.00,1
WasserEssig,1345140,0,Lower,35,14707361.00,1
WasserEssig,1345149,1,Lower,35,20641260.00,1
WasserEssig,1345158,2,Lower,35,13031617.00,1
WasserEssig,1345167,3,Lower,35,17799022.00,1
WasserEssig,1345175,4,Lower,35,19621556.00,1
WasserEssig,1345184,5,Lower,35,15423864.00,1
WasserEssig,1345193,6,Lower,35,18414162.00,1
WasserEssig,1345202,7,Lower,35,15423864.00,1
WasserEssig,1345211,0,Lower,36,14521604.00,1
WasserEssig,1345219,1,Lower,36,20602326.00,1
WasserEssig,1345228,2,Lower,36,12931334.00,1
WasserEssig,1345237,3,Lower,36,17784532.00,1
WasserEssig,1345246,4,Lower,36,19551312.00,1
WasserEssig,1345254,5,Lower,36,15198516.00,1
WasserEssig,1345263,6,Lower,36,18336878.00,1
WasserEssig,1345272,7,Lower,36,15348009.00,1
WasserEssig,1345281,0,Lower,37,14483094.00,1
WasserEssig,1345290,1,Lower,37,20448050.00,1
WasserEssig,1345298,2,Lower,37,12855237.00,1
WasserEssig,1345307,3,Lower,37,17755622.00,1
WasserEssig,1345316,4,Lower,37,19551312.00,1
WasserEssig,1345325,5,Lower,37,15198516.00,1
WasserEssig,1345333,6,Lower,37,18306146.00,1
WasserEssig,1345342,7,Lower,37,15272897.00,1
WasserEssig,1345351,0,Lower,38,14483094.00,1
WasserEssig,1345360,1,Lower,38,20352796.00,1
WasserEssig,1345369,2,Lower,38,12855237.00,1
WasserEssig,1345377,3,Lower,38,17513630.00,1
WasserEssig,1345386,4,Lower,38,19395088.00,1
WasserEssig,1345395,5,Lower,38,15209097.00,1
WasserEssig,1345404,6,Lower,38,18184240.00,1
WasserEssig,1345412,7,Lower,38,15198516.00,1
WasserEssig,1345421,0,Lower,39,14416190.00,1
WasserEssig,1345430,1,Lower,39,20409842.00,1
WasserEssig,1345439,2,Lower,39,12855237.00,1
WasserEssig,1345448,3,Lower,39,17527682.00,1
WasserEssig,1345456,4,Lower,39,19292316.00,1
WasserEssig,1345465,5,Lower,39,15051906.00,1
WasserEssig,1345474,6,Lower,39,18169116.00,1
WasserEssig,1345483,7,Lower,39,15124856.00,1
WasserEssig,1345491,0,Lower,40,14444787.00,1
WasserEssig,1345500,1,Lower,40,20239654.00,1
WasserEssig,1345509,2,Lower,40,12855237.00,1
WasserEssig,1345518,3,Lower,40,17513630.00,1
WasserEssig,1345527,4,Lower,40,19275294.00,1
WasserEssig,1345535,5,Lower,40,15051906.00,1
WasserEssig,1345544,6,Lower,40,18063948.00,1
WasserEssig,1345553,7,Lower,40,15041542.00,1
WasserEssig,1345562,0,Lower,41,14293566.00,1
WasserEssig,1345570,1,Lower,41,20239654.00,1
WasserEssig,1345579,2,Lower,41,12757641.00,1
WasserEssig,1345588,3,Lower,41,17415892.00,1
WasserEssig,1345597,4,Lower,41,19190630.00,1
WasserEssig,1345606,5,Lower,41,14877639.00,1
WasserEssig,1345614,6,Lower,41,18154016.00,1
WasserEssig,1345623,7,Lower,41,15124856.00,1
WasserEssig,1345632,0,Lower,42,14246957.00,1
WasserEssig,1345641,1,Lower,42,20053856.00,1
WasserEssig,1345649,2,Lower,42,12588552.00,1
WasserEssig,1345658,3,Lower,42,17319238.00,1
WasserEssig,1345667,4,Lower,42,19123432.00,1
WasserEssig,1345676,5,Lower,42,14847304.00,1
WasserEssig,1345685,6,Lower,42,17974766.00,1
WasserEssig,1345693,7,Lower,42,15156337.00,1
WasserEssig,1345702,0,Lower,43,14173010.00,1
WasserEssig,1345711,1,Lower,43,19962230.00,1
WasserEssig,1345720,2,Lower,43,12595810.00,1
WasserEssig,1345728,3,Lower,43,17196536.00,1
WasserEssig,1345737,4,Lower,43,18990438.00,1
WasserEssig,1345746,5,Lower,43,14867514.00,1
WasserEssig,1345755,6,Lower,43,17959990.00,1
WasserEssig,1345764,7,Lower,43,14938682.00,1
WasserEssig,1345772,0,Lower,44,14387706.00,1
WasserEssig,1345781,1,Lower,44,20017104.00,1
WasserEssig,1345790,2,Lower,44,12545176.00,1
WasserEssig,1345799,3,Lower,44,17115696.00,1
WasserEssig,1345807,4,Lower,44,18973944.00,1
WasserEssig,1345816,5,Lower,44,14737126.00,1
WasserEssig,1345825,6,Lower,44,17770066.00,1
WasserEssig,1345834,7,Lower,44,14867514.00,1
WasserEssig,1345843,0,Lower,45,14118053.00,1
WasserEssig,1345851,1,Lower,45,19925814.00,1
WasserEssig,1345860,2,Lower,45,12494948.00,1
WasserEssig,1345869,3,Lower,45,17237244.00,1
WasserEssig,1345878,4,Lower,45,18908252.00,1
WasserEssig,1345886,5,Lower,45,14717269.00,1
WasserEssig,1345895,6,Lower,45,17741202.00,1
WasserEssig,1345904,7,Lower,45,14727191.00,1
WasserEssig,1345913,0,Lower,46,14036410.00,1
WasserEssig,1345922,1,Lower,46,19817358.00,1
WasserEssig,1345930,2,Lower,46,12452214.00,1
WasserEssig,1345939,3,Lower,46,17035612.00,1
WasserEssig,1345948,4,Lower,46,18973944.00,1
WasserEssig,1345957,5,Lower,46,14667860.00,1
WasserEssig,1345965,6,Lower,46,17655172.00,1
WasserEssig,1345974,7,Lower,46,14717269.00,1
WasserEssig,1345983,0,Lower,47,14036410.00,1
WasserEssig,1345992,1,Lower,47,19745706.00,1
WasserEssig,1346001,2,Lower,47,12480670.00,1
WasserEssig,1346009,3,Lower,47,16969446.00,1
WasserEssig,1346018,4,Lower,47,18762096.00,1
WasserEssig,1346027,5,Lower,47,14618782.00,1
WasserEssig,1346036,6,Lower,47,17598282.00,1
WasserEssig,1346044,7,Lower,47,14667860.00,1
WasserEssig,1346053,0,Lower,48,13893576.00,1
WasserEssig,1346062,1,Lower,48,19656868.00,1
WasserEssig,1346071,2,Lower,48,12374622.00,1
WasserEssig,1346080,3,Lower,48,16995850.00,1
WasserEssig,1346088,4,Lower,48,18745996.00,1
WasserEssig,1346097,5,Lower,48,14502324.00,1
WasserEssig,1346106,6,Lower,48,17640916.00,1
WasserEssig,1346115,7,Lower,48,14560320.00,1
WasserEssig,1346123,0,Lower,49,13929012.00,1
WasserEssig,1346132,1,Lower,49,19621556.00,1
WasserEssig,1346141,2,Lower,49,12360619.00,1
WasserEssig,1346150,3,Lower,49,16916882.00,1
WasserEssig,1346159,4,Lower,49,18681870.00,1
WasserEssig,1346167,5,Lower,49,14454345.00,1
WasserEssig,1346176,6,Lower,49,17640916.00,1
WasserEssig,1346185,7,Lower,49,14550622.00,1
WasserEssig,1346194,0,Lower,50,13902418.00,1
WasserEssig,1346202,1,Lower,50,19464212.00,1
WasserEssig,1346211,2,Lower,50,12297992.00,1
WasserEssig,1346220,3,Lower,50,16812724.00,1
WasserEssig,1346229,4,Lower,50,18602328.00,1
WasserEssig,1346238,5,Lower,50,14511957.00,1
WasserEssig,1346246,6,Lower,50,17457646.00,1
WasserEssig,1346255,7,Lower,50,14531264.00,1
WasserEssig,1346264,0,Lower,51,13736324.00,1
WasserEssig,1346273,1,Lower,51,19464212.00,1
WasserEssig,1346281,2,Lower,51,12181413.00,1
WasserEssig,1346290,3,Lower,51,16646177.00,1
WasserEssig,1346299,4,Lower,51,18586500.00,1
WasserEssig,1346308,5,Lower,51,14387706.00,1
WasserEssig,1346317,6,Lower,51,17305518.00,1
WasserEssig,1346325,7,Lower,51,14397188.00,1
WasserEssig,1346334,0,Lower,52,13676127.00,1
WasserEssig,1346343,1,Lower,52,19446884.00,1
WasserEssig,1346352,2,Lower,52,12195013.00,1
WasserEssig,1346360,3,Lower,52,16709842.00,1
WasserEssig,1346369,4,Lower,52,18539180.00,1
WasserEssig,1346378,5,Lower,52,14368779.00,1
WasserEssig,1346387,6,Lower,52,17374338.00,1
