Label,Time,SensorNr,Identifier,Interval,Measurement,Iteration
645-2.2,1016155,5,Lower,57,86487624.00,1
645-2.2,1016164,6,Lower,57,87527216.00,1
645-2.2,1016173,7,Lower,57,78698288.00,1
645-2.2,1016181,0,Lower,58,69167280.00,1
645-2.2,1016190,1,Lower,58,100399848.00,1
645-2.2,1016199,2,Lower,58,58163744.00,1
645-2.2,1016208,3,Lower,58,89775344.00,1
645-2.2,1016217,4,Lower,58,86487624.00,1
645-2.2,1016225,5,Lower,58,85892528.00,1
645-2.2,1016234,6,Lower,58,87439624.00,1
645-2.2,1016243,7,Lower,58,78556784.00,1
645-2.2,1016252,0,Lower,59,69774824.00,1
645-2.2,1016260,1,Lower,59,100054960.00,1
645-2.2,1016269,2,Lower,59,57893992.00,1
645-2.2,1016278,3,Lower,59,88952832.00,1
645-2.2,1016287,4,Lower,59,85472448.00,1
645-2.2,1016296,5,Lower,59,86402112.00,1
645-2.2,1016304,6,Lower,59,85639984.00,1
645-2.2,1016313,7,Lower,59,78275304.00,1
645-2.2,1016322,0,Lower,60,69386976.00,1
645-2.2,1016331,1,Lower,60,99598784.00,1
645-2.2,1016339,2,Lower,60,58047828.00,1
645-2.2,1016348,3,Lower,60,89134312.00,1
645-2.2,1016357,4,Lower,60,85056456.00,1
645-2.2,1016366,5,Lower,60,86745200.00,1
645-2.2,1016375,6,Lower,60,85639984.00,1
645-2.2,1016383,7,Lower,60,78065512.00,1
645-2.2,1016392,0,Lower,61,68948976.00,1
645-2.2,1016401,1,Lower,61,98810400.00,1
645-2.2,1016410,2,Lower,61,57512944.00,1
645-2.2,1016418,3,Lower,61,88502360.00,1
645-2.2,1016427,4,Lower,61,84317784.00,1
645-2.2,1016436,5,Lower,61,85139328.00,1
645-2.2,1016445,6,Lower,61,84973744.00,1
645-2.2,1016454,7,Lower,61,77649288.00,1
645-2.2,1016462,0,Lower,62,68355672.00,1
645-2.2,1016471,1,Lower,62,98922264.00,1
645-2.2,1016480,2,Lower,62,57550824.00,1
645-2.2,1016489,3,Lower,62,87967784.00,1
645-2.2,1016497,4,Lower,62,83993592.00,1
645-2.2,1016506,5,Lower,62,85305568.00,1
645-2.2,1016515,6,Lower,62,84480824.00,1
645-2.2,1016524,7,Lower,62,76762520.00,1
645-2.2,1016533,0,Lower,63,68516464.00,1
645-2.2,1016541,1,Lower,63,99940528.00,1
645-2.2,1016550,2,Lower,63,57099544.00,1
645-2.2,1016559,3,Lower,63,87702912.00,1
645-2.2,1016568,4,Lower,63,83993592.00,1
645-2.2,1016576,5,Lower,63,85139328.00,1
645-2.2,1016585,6,Lower,63,84317784.00,1
645-2.2,1016594,7,Lower,63,76027840.00,1
645-2.2,1016603,0,Lower,64,67562888.00,1
645-2.2,1016612,1,Lower,64,98144512.00,1
645-2.2,1016620,2,Lower,64,56876544.00,1
645-2.2,1016629,3,Lower,64,88412816.00,1
645-2.2,1016638,4,Lower,64,84074408.00,1
645-2.2,1016647,5,Lower,64,85305568.00,1
645-2.2,1016655,6,Lower,64,83832424.00,1
645-2.2,1016664,7,Lower,64,76426824.00,1
645-2.2,1016673,0,Lower,65,68195632.00,1
645-2.2,1016682,1,Lower,65,97814928.00,1
645-2.2,1016691,2,Lower,65,56655284.00,1
645-2.2,1016699,3,Lower,65,87352216.00,1
645-2.2,1016708,4,Lower,65,83671880.00,1
645-2.2,1016717,5,Lower,65,84644496.00,1
645-2.2,1016726,6,Lower,65,83591840.00,1
645-2.2,1016734,7,Lower,65,75895776.00,1
645-2.2,1016743,0,Lower,66,68409184.00,1
645-2.2,1016752,1,Lower,66,97705552.00,1
645-2.2,1016761,2,Lower,66,56692040.00,1
645-2.2,1016770,3,Lower,66,86917768.00,1
645-2.2,1016778,4,Lower,66,83671880.00,1
645-2.2,1016787,5,Lower,66,84074408.00,1
645-2.2,1016796,6,Lower,66,83671880.00,1
645-2.2,1016805,7,Lower,66,75698528.00,1
645-2.2,1016813,0,Lower,67,67302696.00,1
645-2.2,1016822,1,Lower,67,97054424.00,1
645-2.2,1016831,2,Lower,67,56326600.00,1
645-2.2,1016840,3,Lower,67,87352216.00,1
645-2.2,1016849,4,Lower,67,83035792.00,1
645-2.2,1016857,5,Lower,67,83993592.00,1
645-2.2,1016866,6,Lower,67,83114776.00,1
645-2.2,1016875,7,Lower,67,75177520.00,1
645-2.2,1016884,0,Lower,68,67044500.00,1
645-2.2,1016892,1,Lower,68,96625136.00,1
645-2.2,1016901,2,Lower,68,56001708.00,1
645-2.2,1016910,3,Lower,68,87091032.00,1
645-2.2,1016919,4,Lower,68,82721360.00,1
645-2.2,1016928,5,Lower,68,83912936.00,1
645-2.2,1016936,6,Lower,68,82643128.00,1
645-2.2,1016945,7,Lower,68,75895776.00,1
645-2.2,1016954,0,Lower,69,67250896.00,1
645-2.2,1016963,1,Lower,69,96732104.00,1
645-2.2,1016971,2,Lower,69,56254076.00,1
645-2.2,1016980,3,Lower,69,87264984.00,1
